"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"40926","2","1","512.0","2012-04-25 18:41:21.899"
"40927","3","1","534.0","2012-04-25 18:41:21.899"
"40928","1","1","5.38","2012-04-25 18:41:31.866"
"40929","2","1","513.0","2012-04-25 18:41:31.867"
"40930","3","1","533.0","2012-04-25 18:41:31.867"
"40931","1","1","5.3","2012-04-25 18:41:41.929"
"40932","2","1","513.0","2012-04-25 18:41:41.934"
"40933","3","1","538.0","2012-04-25 18:41:41.934"
"40934","1","1","5.3","2012-04-25 18:41:51.987"
"40935","2","1","512.0","2012-04-25 18:41:51.988"
"40936","3","1","545.0","2012-04-25 18:41:51.988"
"40937","1","1","5.3","2012-04-25 18:42:02.08"
"40938","2","1","512.0","2012-04-25 18:42:02.08"
"40939","3","1","545.0","2012-04-25 18:42:02.081"
"40940","1","1","5.45","2012-04-25 18:42:12.132"
"40941","2","1","513.0","2012-04-25 18:42:12.133"
"40942","3","1","537.0","2012-04-25 18:42:12.133"
"40943","1","1","5.38","2012-04-25 18:42:22.184"
"40944","2","1","514.0","2012-04-25 18:42:22.184"
"40945","3","1","536.0","2012-04-25 18:42:22.184"
"40946","1","1","5.45","2012-04-25 18:42:32.225"
"40947","2","1","512.0","2012-04-25 18:42:32.226"
"40948","3","1","538.0","2012-04-25 18:42:32.226"
"40949","1","1","5.45","2012-04-25 18:42:42.332"
"40950","2","1","513.0","2012-04-25 18:42:42.333"
"40951","3","1","533.0","2012-04-25 18:42:42.333"
"40952","1","1","5.38","2012-04-25 18:42:52.354"
"40953","2","1","512.0","2012-04-25 18:42:52.354"
"40954","3","1","536.0","2012-04-25 18:42:52.354"
"40955","1","1","5.45","2012-04-25 18:43:02.436"
"40956","2","1","513.0","2012-04-25 18:43:02.436"
"40957","3","1","530.0","2012-04-25 18:43:02.437"
"40958","1","1","5.38","2012-04-25 18:43:12.467"
"40959","2","1","512.0","2012-04-25 18:43:12.476"
"40960","3","1","531.0","2012-04-25 18:43:12.476"
"40961","1","1","5.3","2012-04-25 18:43:22.539"
"40962","2","1","513.0","2012-04-25 18:43:22.54"
"40963","3","1","532.0","2012-04-25 18:43:22.54"
"40964","1","1","5.38","2012-04-25 18:43:32.622"
"40965","2","1","513.0","2012-04-25 18:43:32.622"
"40966","3","1","528.0","2012-04-25 18:43:32.623"
"40967","1","1","5.38","2012-04-25 18:43:42.668"
"40968","2","1","513.0","2012-04-25 18:43:42.668"
"40969","3","1","537.0","2012-04-25 18:43:42.668"
"40970","1","1","5.38","2012-04-25 18:43:52.72"
"40971","2","1","512.0","2012-04-25 18:43:52.72"
"40972","3","1","534.0","2012-04-25 18:43:52.72"
"40973","1","1","5.38","2012-04-25 18:44:02.772"
"40974","2","1","512.0","2012-04-25 18:44:02.772"
"40975","3","1","541.0","2012-04-25 18:44:02.772"
"40976","1","1","5.3","2012-04-25 18:44:12.833"
"40977","2","1","512.0","2012-04-25 18:44:12.833"
"40978","3","1","545.0","2012-04-25 18:44:12.833"
"40979","1","1","5.45","2012-04-25 18:44:22.868"
"40980","2","1","513.0","2012-04-25 18:44:22.868"
"40981","3","1","530.0","2012-04-25 18:44:22.869"
"40982","1","1","5.45","2012-04-25 18:44:32.987"
"40983","2","1","512.0","2012-04-25 18:44:32.987"
"40984","3","1","527.0","2012-04-25 18:44:32.987"
