"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"37855","1","1","4.99","2012-04-24 18:06:33.088"
"37856","2","1","512.0","2012-04-24 18:06:33.088"
"37857","3","1","448.0","2012-04-24 18:06:33.088"
"37858","1","1","4.99","2012-04-24 18:06:43.15"
"37859","2","1","512.0","2012-04-24 18:06:43.15"
"37860","3","1","451.0","2012-04-24 18:06:43.151"
"37861","1","1","4.91","2012-04-24 18:06:53.259"
"37862","2","1","513.0","2012-04-24 18:06:53.259"
"37863","3","1","447.0","2012-04-24 18:06:53.259"
"37864","1","1","4.99","2012-04-24 18:07:03.342"
"37865","2","1","513.0","2012-04-24 18:07:03.342"
"37866","3","1","448.0","2012-04-24 18:07:03.342"
"37867","1","1","4.91","2012-04-24 18:07:13.394"
"37868","2","1","513.0","2012-04-24 18:07:13.394"
"37869","3","1","447.0","2012-04-24 18:07:13.394"
"37870","1","1","4.99","2012-04-24 18:07:23.385"
"37871","2","1","513.0","2012-04-24 18:07:23.385"
"37872","3","1","443.0","2012-04-24 18:07:23.385"
"37873","1","1","4.99","2012-04-24 18:07:33.466"
"37874","2","1","512.0","2012-04-24 18:07:33.466"
"37875","3","1","439.0","2012-04-24 18:07:33.467"
"37876","1","1","4.99","2012-04-24 18:07:43.503"
"37877","2","1","512.0","2012-04-24 18:07:43.507"
"37878","3","1","435.0","2012-04-24 18:07:43.507"
"37879","1","1","4.99","2012-04-24 18:07:53.625"
"37880","2","1","512.0","2012-04-24 18:07:53.626"
"37881","3","1","433.0","2012-04-24 18:07:53.626"
"37882","1","1","4.91","2012-04-24 18:08:03.621"
"37883","2","1","513.0","2012-04-24 18:08:03.621"
"37884","3","1","434.0","2012-04-24 18:08:03.621"
"37885","1","1","4.91","2012-04-24 18:08:13.67"
"37886","2","1","513.0","2012-04-24 18:08:13.67"
"37887","3","1","421.0","2012-04-24 18:08:13.67"
"37888","1","1","4.99","2012-04-24 18:08:23.722"
"37889","2","1","512.0","2012-04-24 18:08:23.723"
"37890","3","1","421.0","2012-04-24 18:08:23.723"
"37891","1","1","4.91","2012-04-24 18:08:33.833"
"37892","2","1","512.0","2012-04-24 18:08:33.833"
"37893","3","1","422.0","2012-04-24 18:08:33.833"
"37894","1","1","4.91","2012-04-24 18:08:43.854"
"37895","2","1","513.0","2012-04-24 18:08:43.854"
"37896","3","1","422.0","2012-04-24 18:08:43.854"
